Topic,Count,Name,Representation,Representative_Docs
105,21,105_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
106,21,106_kenyataan_kenyataannya_tanzania_sosmed,"['kenyataan', 'kenyataannya', 'tanzania', 'sosmed', 'masih', 'uganda', 'kenyal', 'klo', 'bisa', 'kenyang']","['sebagai pendukung beliau dlu gw berharap blio bisa menjadi presiden namun negara ini sdh dikuasai oleh wowo dan anteknya jdi kesempatan org baik ini terjegal seandainya ada revolusi dari rakyat harapan gw bisa jd kenyataan', 'bu zmn beliau presiden tiap pagi kami sekeluarga sarapan nasi goreng nasinya sisa kemarin rasanya kenyal gimana gitu sayang klo dibuang kata ibu saya maklum ga ada kulkas atau mac jigger tapi ibu saya luar biasa nasi kenyal dg aroma khas itu sgt nikmat dg kerupuk tq pak harto', 'gibi nih punya presiden gak bisa main hape kudet sama teknologi sosmed aja harus ajudan yang pegang berita sosmed kudu sama si teddy yang kasih tau wawlahi gw tiap kali buka instagram kenyataannya gak kayak fotofoto media presiden capek gw ngelaknat pemerintah melulu']"
107,20,107_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
108,20,108_menawarkan_dihubungi_disampaikannya_mengaku,"['menawarkan', 'dihubungi', 'disampaikannya', 'mengaku', 'sumatera', 'paripurna', 'sidang', 'istana', 'bandang', 'barat']","['presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara']"
109,20,109_bwat_babu_tuan_beres,"['bwat', 'babu', 'tuan', 'beres', 'kirim', 'kuasa', 'punya', 'perintahkan', 'alat', 'tongkat']","['tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana']"
110,20,110_fadli_zon_komunis_bahaya,"['fadli', 'zon', 'komunis', 'bahaya', 'sebut', 'jawab', 'partai', 'minta', 'china', 'kemenlu']","['fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china']"
111,19,111_pasca_pulihkan_bangkit_infrastruktur,"['pasca', 'pulihkan', 'bangkit', 'infrastruktur', 'akses', 'bencana', 'kunci', 'bergerak', 'masyarakat', 'demi']","['ketika akses terbuka harapan ikut menyala prabowo pulihkan infrastruktur agar ekonomi warga kembali bergerak dan bangkit pasca bencana', 'prabowo pulihkan infrastruktur di banyak titik terdampak bencana karena akses jalan adalah kunci masyarakat bangkit pasca bencana', 'prabowo pulihkan infrastruktur lewat percepatan akses darurat agar masyarakat bangkit pasca bencana']"
112,19,112_purn_tni_hor_jenderal,"['purn', 'tni', 'hor', 'jenderal', 'lettu', 'menkopolkam', 'letjen', 'djamari', 'chaniago', 'sjamsoeddin']","['jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan']"
113,19,113_diplomat_diplomatik_seorg_kemenlu,"['diplomat', 'diplomatik', 'seorg', 'kemenlu', 'hubungan', 'visa', 'trump', 'citizenship', 'corong', 'chinarusia']","['diplomat tuh corong pemrenta kak apalagi kan menlu nya bkn diplomat karir tp org kepercayaan onoh jadiya ga bisa diarepin pun', 'jokowi yg ktnya gk pinter aja ttp menempatkan seorg diplomat sbg menlu krn dia tau pentingnya pengetahuan diplomatik seorg menlu prabowo malah nunjuk seorg disertir tentara yg tahunan wara wiri jd pengawal dia bawain handuk kecil basah utk menyeka mukanya utk jd menlu', 'diplomat kosaku kuroda ini influence terbesar memutuskan untuk mau menjadi diplomat ambil s ilmu politik belajar dan cari cara buat bisa lolos cpns kemenlu tapi gagal biasalah karena brokenheart dan losing muse and motivation to reach that dream again']"
114,19,114_keluar_omon_eehh_prestasinyaaaa,"['keluar', 'omon', 'eehh', 'prestasinyaaaa', 'taksi', 'sianipar', 'saiki', 'fuckk', 'laknatullah', 'mang']","['keluar keluar jadi presiden', 'rak jelas mang presiden saiki', 'takut bgt pas keluar jadi presiden eehh']"
115,18,115_cc_cosplay_more_amiin,"['cc', 'cosplay', 'more', 'amiin', 'thank', 'you', 'nah', 'abs', 'beneran', 'ada']","['cc', 'cc', 'more cosplay']"
116,18,116_militer_eksternal_persona_kelen,"['militer', 'eksternal', 'persona', 'kelen', 'polandia', 'mrpresiden', 'wartawan', 'jika', 'indon', 'ruang']","['pejabat indon sengaja ngebiarin amp gk menetapkan bencana nasional biar gk ngeluarin duit lbh amp berharap bantuan internasional tnp hrus ngasih tau scr resmi emg bgsd kelen pejabat indon ketika butuh suara ampe pelosok negeri kelen datangi giliran mrk butuh bantuan kalian diamkan', 'slm sy bkerja di eo kepresidenan jkw sllu mnghindar sesi bilateral menolak interview dg wartawan asing sekalinya intrview wartawan hrs dbriefing pertanyaan shg pihak protokoler dan kemenlu dpt menyiapkan jawaban utk jkw jd jgn bilang dia hebat kl smua settingan', 'hi grok coba tolong analisa dan jelaskan versi aku berdasarkan akunku mbti pekerjaan iq eq sq zodiak genre musik persona jika menjadi standup komedian persona jika menjadi presiden persona jika menjadi artis kesimpulan']"
117,18,117_dg_jokowi_amsterdam_paris,"['dg', 'jokowi', 'amsterdam', 'paris', 'bersihkan', 'bertanya', 'diaspora', 'jawaban', 'sigit', 'orangorang']","['dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu', 'dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu', 'dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu']"
118,18,118_cair_semuatanganibencana_provinsi_rp,"['cair', 'semuatanganibencana', 'provinsi', 'rp', 'bantuan', 'sudah', 'miliar', 'kota', 'kabupaten', 'dapat']","['bantuan presiden sudah cair provinsi dapat rp m kabupaten kota rp miliar semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten kota dapat m semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten dapat m semuatanganibencana']"
119,18,119_dg_jokowi_amsterdam_paris,"['dg', 'jokowi', 'amsterdam', 'paris', 'bersihkan', 'bertanya', 'diaspora', 'jawaban', 'sigit', 'orangorang']","['dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu', 'dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu', 'dari diskusi dg diaspora di amsterdam dan paris semua bertanya ada apa dg presiden sehingga tdk berani bersihkan orangorang jokowi terutama kapolri jawaban saya hanya allah prabowo jokowi dan sigit yang tahu']"
120,17,120_menangkap_pengadilan_membawanya_mengadilinya,"['menangkap', 'pengadilan', 'membawanya', 'mengadilinya', 'netanyahu', 'operasi', 'mengapa', 'terpilih', 'nicols', 'israel']","['jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional']"
121,17,121_video_ngoceh_dlm_suatu,"['video', 'ngoceh', 'dlm', 'suatu', 'nonton', 'dr', 'masalah', 'rongrongan', 'penyampai', 'pembuat']","['nkri ada dlm rongrongan bkn cuma pki nmn rongrongan dr bekas penjajah nkri australia mengapa bin amp bais jg kemenlu diam apalagi yg kerjanya cuma bikin uu menyengsarakan rakyat sadarkah pa lihat video kucing mujair tiktok', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini']"
122,17,122_fadli_zon_komunis_bahaya,"['fadli', 'zon', 'komunis', 'bahaya', 'sebut', 'jawab', 'partai', 'minta', 'china', 'kemenlu']","['fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china']"
123,17,123_wn_brutal_terancam_area,"['wn', 'brutal', 'terancam', 'area', 'bersenjata', 'tambang', 'aksi', 'emas', 'serang', 'kedaulatan']","['kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas']"
124,17,124_politik_polri_kepentingan_parpol,"['politik', 'polri', 'kepentingan', 'parpol', 'sipil', 'tertinggi', 'skarang', 'partai', 'kekuasaan', 'ditambah']","['politik kita ini sangat gampang brubah justru presiden ini tetap harus sebagai wasit saja kebiasaan orang asia kalo punya kekuasana di posisi tertinggi malah jadi diktator mkanya posisi tertinggi hanya seremonial saja perdana menteri sebagai eksekutif diawasi presiden', 'kan selama ini biang keroknya cuma partai politik bagaimana bisa partai politik mengawasi partainya sendiri sedang negara ini tidak punya presiden sama sekali presiden cuma pajangan atau boneka ketua partai politik', 'sudah terlanjur dari sejak lama tidak hanya saat skarang skarang ini dari dulu semua berawal dari kepentingan masing masing partai politik sehingga dpr mk mpr polri tni presiden kepala daerah bumn ditambah lagi masyarakat yang sok pinter sehingga semuanya amburadul']"
125,17,125_punya_gini_cuma_ditaruh,"['punya', 'gini', 'cuma', 'ditaruh', 'meong', 'naruta', 'play', 'silit', 'intrumen', 'kapori']","['punya presiden yang luar biasa kayak gini', 'hampir punya presiden kayak gini', 'punya presiden gini banget']"
126,16,126_donald_trump_thailand_ukraina,"['donald', 'trump', 'thailand', 'ukraina', 'kemboja', 'syarikat', 'konflik', 'perang', 'dakwaan', 'bangkok']","['presiden trump tegaskan penanganan konflik ukraina butuh keseriusan ekstrem setiap langkah yang mainmain berpotensi memicu perang dunia ketiga baca detail peringatan trump narayapost trump ukraina perangdunia geopolitik', 'phnompenh kemboja menutup semua lintasan sempadannya dengan thailand semalam selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata sudah dipersetujui', 'konflik thailandkemboja kemboja menutup semua pintu lintasan sempadannya dengan thailand selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata telah dipersetujui buletintv sempadanditutup kembojathailand']"
127,16,127_sumatra_hunian_pembangunan_terdampak,"['sumatra', 'hunian', 'pembangunan', 'terdampak', 'warga', 'huniankorbanbencana', 'sementara', 'tetap', 'memulihkan', 'seluruh']","['pembangunan hunian sementara dan hunian tetap untuk seluruh warga terdampak bencana di sumatra presiden ingin secepat mungkin segera selesai terbangun jelasnya', 'dalam rangka pemulihan bencana presiden prabowo secara tegas mendesak pembangunan hunian sementara dan hunian tetap bagi seluruh warga di sumatra dipercepat secepatnya huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo subianto secara tegas mendesak pembangunan hunian sementara dan hunian tetap bagi seluruh warga di sumatra agar dipercepat huniankorbanbencana memulihkan warga terdampak']"
128,16,128_papua_bergerakuntukpapua_taiwan_timur,"['papua', 'bergerakuntukpapua', 'taiwan', 'timur', 'polugri', 'paniai', 'smasmk', 'papuabarat', 'menggema', 'enam']","['program mbg presiden prabowo harus sampai ke papua t komisi xiii dpr ri benar prioritaskan siswa tksma di enam provinsi papua kurangi stunting bangun generasi emas dukung terus', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua']"
129,16,129_diarak_memindahkan_provokatif_van,"['diarak', 'memindahkan', 'provokatif', 'van', 'menginjakinjak', 'unjuk', 'york', 'biadab', 'jalanan', 'new']","['biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van']"
130,15,130_perkara_metro_polda_jaya,"['perkara', 'metro', 'polda', 'jaya', 'ijazah', 'khusus', 'joko', 'widodo', 'gelar', 'palsu']","['sudah berlangsung selama jam gelar perkara khusus kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar polda metro jaya atas permintaan roy suryo cs senin fae', 'kuasa hukum roy suryo cs menegaskan akan menyoroti sejumlah aspek dalam gelar perkara khusus terkait kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar di polda metro jaya senin baca di sini ta roysuryo ijazah jokowi', 'polda metro jaya menjadwalkan gelar perkara khusus terkait kasus tudingan ijazah palsu presiden ke ri joko widodo pada senin desember pihak joko widodo menyatakan siap menghadiri gelar perkara khusus tersebut sesuai undangan dari polda metro jaya kuasa hukum']"
131,15,131_kemenkum_diy_kanwil_kementerianhukum,"['kemenkum', 'diy', 'kanwil', 'kementerianhukum', 'setahunberdampak', 'layananhukummakinmudah', 'kanwilkemenkumdiy', 'kemenlu', 'amp', 'sinergi']","['kemenkum amp kemenlu tunjukkan sinergi kuat demi kepentingan nasional di kancah global kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'kemenkum amp kemenlu sinergi terbaik untuk ki global kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'setahunberdampak kanwil kemenkum diy kemenkum amp kemenlu bersatu kawal royalti global yang berkeadilan kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy']"
132,15,132_foto_louvre_museum_namtan,"['foto', 'louvre', 'museum', 'namtan', 'sumatera', 'becak', 'fotomaulana', 'disembunyiin', 'dikutip', 'chindo']","['ribuan pengunjung kecewa usai museum louvre paris perancis tutup pada senin penutupan museum louvre ini imbas aksi mogok kerja para pegawainya dikutip dari afp senin mereka menuntut penambahan staf louvre paris', 'namanya jg presiden npd dateng ke lokasi foto foto ngomong ngalur ngidul abis itu pulang yg penting udh ada dokumentasi', 'sepertinya udah menjalar ke yang lain model begini modal foto doang kerja abis foto tidur lagi atau ngeluyur']"
133,15,133_republik_subianto_indonesia_bekasi,"['republik', 'subianto', 'indonesia', 'bekasi', 'putih', 'normal', 'merah', 'idola', 'kejaksaan', 'bogor']","['presiden republik indonesia prabowo subianto menggelar pertemuan dengan sejumlah menteri kabinet merah putih di kediaman pribadinya di hambalang jawa barat minggu', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia']"
134,15,134_konsesi_gajah_lahan_konservasi,"['konsesi', 'gajah', 'lahan', 'konservasi', 'seluas', 'tusam', 'miliknya', 'hutani', 'berasal', 'lestari']","['presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah']"
135,15,135_polri_berkolaborasi_instruksi_pln,"['polri', 'berkolaborasi', 'instruksi', 'pln', 'saatnya', 'melaksanakan', 'ber', 'kesesuaian', 'jidat', 'diapolitisi']","['melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber']"
136,15,136_islam_jamaah_dipukul_priuk,"['islam', 'jamaah', 'dipukul', 'priuk', 'warsidi', 'lawannya', 'contohnya', 'orba', 'jaman', 'peristiwa']","['kalau jaman orba nih tni dipukul mundur gini ga lama balik lagi bawa pasukan ratusan orang contohnya saat peristiwa priuk dan jamaah warsidi apakah karena lawannya bukan orang islam dan bukan wni', 'kalau jaman orba nih tni dipukul mundur gini ga lama balik lagi bawa pasukan ratusan orang contohnya saat peristiwa priuk dan jamaah warsidi apakah karena lawannya bukan orang islam dan bukan wni', 'kalau jaman orba nih tni dipukul mundur gini ga lama balik lagi bawa pasukan ratusan orang contohnya saat peristiwa priuk dan jamaah warsidi apakah karena lawannya bukan orang islam dan bukan wni']"
137,15,137_beradab_nicolas_mengecam_keluarkan,"['beradab', 'nicolas', 'mengecam', 'keluarkan', 'sebagian', 'maduro', 'bangsa', 'besar', 'menculik', 'pemimpin']","['sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia']"
138,14,138_china_jepang_ketegangan_taiwan,"['china', 'jepang', 'ketegangan', 'taiwan', 'memicu', 'pbb', 'luhut', 'asiatimur', 'indonesiaupdate', 'beijing']","['sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan jepang china terutama setelah pernyataan pm jepang sanae takaichi mengenai isu taiwan yang memicu reaksi keras dari pihak china', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate']"
139,14,139_program_mbg_dakwah_junior,"['program', 'mbg', 'dakwah', 'junior', 'proyek', 'sehatbersama', 'fia', 'pemeriksaangratis', 'kesehatanuntuksemua', 'indonesiapeduli']","['bupati adalah conductor dan arranger program mbg di daerah lumajang selama ini kepala daerah seolaholah hanya menjadi penonton dalam pelaksanaan program makan bergizi gratis mbg namun setelah keputusan presiden keppres nomor tahun tentang tim koordinas antar', 'program cek kesehatan gratis ini merupakan salah satu program quick win presiden prabowo subianto yang menyasar juta masyarakat sehatbersama kesehatanuntuksemua indonesiapeduli pemeriksaangratis', 'program cek kesehatan gratis ini merupakan salah satu program quick win presiden prabowo subianto yang menyasar juta masyarakat sehatbersama kesehatanuntuksemua indonesiapeduli pemeriksaangratis']"
140,14,140_cuma_dayang_keinginan_hati,"['cuma', 'dayang', 'keinginan', 'hati', 'bahkan', 'omonomon', 'fungsi', 'kamu', 'alasan', 'meskipun']","['presiden tidak mau mendengar keinginan rakyatnya kapolri pratikno bahlil zul hasan raja juli luhut dan grup jokowi lainnya minta agar diganti presiden memilih membiarkan mereka tetap di posisinya perubahan mimpi bahkan teriakan purnawirawan pun diabaikaannya', 'hati hati dan harus dilawan fufufafa bisa jadi presiden meskipun hanya sebulan atau bahkan hari yg terpenting keinginan dia sudah tercapai tercatat sebagai deretan presiden meskipun cuma sebentar', 'presiden jawa sipil wakil non jawa militer menteri kunci mendagri harun zain ekonom gubernur periode eks kopral trip front jatim menlu mochtar kusumatmaja ahli hukum laut menhan m panggabean jenderal batak menkeu ali wardhana ka bappenas samaun samadikun']"
141,14,141_games_sea_atlet_menpora,"['games', 'sea', 'atlet', 'menpora', 'medali', 'bonus', 'erick', 'emas', 'miliar', 'thailand']","['menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames', 'bonus rp miliar untuk atlet sea games disebut menpora erick thohir sebagai bukti nyata komitmen presiden prabowo mendukung olahraga indonesia berita menpora erickthohir seagames', 'prestasi gemilang sea games atlet indonesia dapat bonus fantastis presiden prabowo turut menyampaikan rasa bangga dan salam kepada seluruh atlet sea games']"
142,13,142_nguji_ngajarin_kesabaran_sabar,"['nguji', 'ngajarin', 'kesabaran', 'sabar', 'usah', 'wni', 'gw', 'nih', 'banget', 'ga']","['ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih']"
143,13,143_produkproduk_tkdn_sepakat_hapus,"['produkproduk', 'tkdn', 'sepakat', 'hapus', 'syarat', 'trump', 'dengan', 'as', 'produk', 'ngajak']","['sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as']"
144,12,144_rehabilitasi_indonesiabangkit_tanggapbencana_fase,"['rehabilitasi', 'indonesiabangkit', 'tanggapbencana', 'fase', 'jangka', 'negarahadir', 'panjang', 'sumatera', 'prioritas', 'barat']","['pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit']"
145,12,145_layak_menekankan_huniankorbanbencana_kilat,"['layak', 'menekankan', 'huniankorbanbencana', 'kilat', 'memulihkan', 'diselesaikan', 'tinggal', 'menempati', 'aman', 'konstruksi']","['presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yg layak dan aman ketersediaan bahan pokok juga akan menjadi pembahasan utama huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan supaya proses konstruksi segera diselesaikan secara kilat untuk memastikan masyarakat agar bisa kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak']"
