Topic,Count,Name,Representation,Representative_Docs
104,22,104_militer_eksternal_polandia_kelen,"['militer', 'eksternal', 'polandia', 'kelen', 'wartawan', 'smua', 'ideologis', 'indon', 'irak', 'ruang']","['komposisi kader pdip andai capres nya menang menkoeko eksternal menkopolhukam edy rahmayadiorang eksternalafiliasi menko pmk eksternal mendagri ganjar menlu salah satu wamenlupaman nya pemain timnas eksternal menkumham henry yoso', 'pejabat indon sengaja ngebiarin amp gk menetapkan bencana nasional biar gk ngeluarin duit lbh amp berharap bantuan internasional tnp hrus ngasih tau scr resmi emg bgsd kelen pejabat indon ketika butuh suara ampe pelosok negeri kelen datangi giliran mrk butuh bantuan kalian diamkan', 'slm sy bkerja di eo kepresidenan jkw sllu mnghindar sesi bilateral menolak interview dg wartawan asing sekalinya intrview wartawan hrs dbriefing pertanyaan shg pihak protokoler dan kemenlu dpt menyiapkan jawaban utk jkw jd jgn bilang dia hebat kl smua settingan']"
105,22,105_ladang_tangerang_jagung_bantarpanjang,"['ladang', 'tangerang', 'jagung', 'bantarpanjang', 'tigaraksa', 'terbengkalai', 'polresta', 'ditumbuhi', 'diresmikan', 'rumput']","['polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program', 'polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program', 'polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program']"
106,22,106_pengen_pengangguran_benar_dibuat,"['pengen', 'pengangguran', 'benar', 'dibuat', 'pencitraan', 'gaada', 'pekerjaan', 'dikonsultasikan', 'disumatra', 'dsbmmng']","['pencitraannya kenceng banget lewat berita di tv seakan semuanya sudah teratasi dan gak terhitung nama presiden disebut bak pahlawan demi allah setelah baca berita kematian pengungsi krn kelaparan ini aku berharap engkau yg membalasnya y allah kami sdh tdk sanggup', 'sumpah ya gapernah abis marahnya kobisa gaada pergerakan sama sekali untuk pengarahan alat berat ituloh bantuan gak merata listrik dibuat mainan prabowo malah kunker luar negeri cok presiden sama jajaran gaada yg bener anjinggggg fak u dan buat buzzer perut lu meledak', 'heran jg liat kerja polkis konoha spt ada yg hendak dilindungi sidik jari korban terindikasi tpi yg lain tidak hrsnya bisa ditelusuri lgi hsl pemeriksaan forensik yg mngarah perbendungan atau cctv dsbmmng udh cocok tuh kasus ini diambil alih bareskrim menlu ngomong dong']"
107,22,107_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
108,22,108_breaking_advokasi_menempuh_ap,"['breaking', 'advokasi', 'menempuh', 'ap', 'news', 'pimpinan', 'lbh', 'menetapkan', 'jalur', 'menyatakan']","['breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah', 'breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah', 'breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah']"
109,21,109_fadli_zon_komunis_bahaya,"['fadli', 'zon', 'komunis', 'bahaya', 'sebut', 'jawab', 'partai', 'minta', 'china', 'kemenlu']","['fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china']"
110,21,110_kenyataan_kenyataannya_tanzania_sosmed,"['kenyataan', 'kenyataannya', 'tanzania', 'sosmed', 'uganda', 'kenyal', 'masih', 'klo', 'bisa', 'kenyang']","['sebagai pendukung beliau dlu gw berharap blio bisa menjadi presiden namun negara ini sdh dikuasai oleh wowo dan anteknya jdi kesempatan org baik ini terjegal seandainya ada revolusi dari rakyat harapan gw bisa jd kenyataan', 'bu zmn beliau presiden tiap pagi kami sekeluarga sarapan nasi goreng nasinya sisa kemarin rasanya kenyal gimana gitu sayang klo dibuang kata ibu saya maklum ga ada kulkas atau mac jigger tapi ibu saya luar biasa nasi kenyal dg aroma khas itu sgt nikmat dg kerupuk tq pak harto', 'gibi nih punya presiden gak bisa main hape kudet sama teknologi sosmed aja harus ajudan yang pegang berita sosmed kudu sama si teddy yang kasih tau wawlahi gw tiap kali buka instagram kenyataannya gak kayak fotofoto media presiden capek gw ngelaknat pemerintah melulu']"
111,21,111_pasca_pulihkan_bangkit_infrastruktur,"['pasca', 'pulihkan', 'bangkit', 'infrastruktur', 'akses', 'bencana', 'kunci', 'bergerak', 'masyarakat', 'utama']","['ketika akses terbuka harapan ikut menyala prabowo pulihkan infrastruktur agar ekonomi warga kembali bergerak dan bangkit pasca bencana', 'prabowo pulihkan infrastruktur di banyak titik terdampak bencana karena akses jalan adalah kunci masyarakat bangkit pasca bencana', 'prabowo pulihkan infrastruktur lewat percepatan akses darurat agar masyarakat bangkit pasca bencana']"
112,21,112_lu_dikritik_bayangin_seperti,"['lu', 'dikritik', 'bayangin', 'seperti', 'akan', 'apa', 'seorang', 'lakukan', 'terus', 'menlu']","['bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan', 'bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan', 'bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan']"
113,20,113_menawarkan_dihubungi_disampaikannya_mengaku,"['menawarkan', 'dihubungi', 'disampaikannya', 'mengaku', 'sumatera', 'paripurna', 'sidang', 'istana', 'bandang', 'barat']","['presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara']"
114,20,114_diplomat_diplomatik_kemenlu_seorg,"['diplomat', 'diplomatik', 'kemenlu', 'seorg', 'hubungan', 'birokrasi', 'sumpah', 'dibawah', 'peduli', 'speakingnya']","['jokowi yg ktnya gk pinter aja ttp menempatkan seorg diplomat sbg menlu krn dia tau pentingnya pengetahuan diplomatik seorg menlu prabowo malah nunjuk seorg disertir tentara yg tahunan wara wiri jd pengawal dia bawain handuk kecil basah utk menyeka mukanya utk jd menlu', 'diplomat tuh corong pemrenta kak apalagi kan menlu nya bkn diplomat karir tp org kepercayaan onoh jadiya ga bisa diarepin pun', 'diplomat kosaku kuroda ini influence terbesar memutuskan untuk mau menjadi diplomat ambil s ilmu politik belajar dan cari cara buat bisa lolos cpns kemenlu tapi gagal biasalah karena brokenheart dan losing muse and motivation to reach that dream again']"
115,20,115_bwat_babu_tuan_beres,"['bwat', 'babu', 'tuan', 'beres', 'kirim', 'kuasa', 'punya', 'perintahkan', 'alat', 'tongkat']","['tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana']"
116,19,116_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
117,19,117_ilegalmelihat_flora_relevan_masifnya,"['ilegalmelihat', 'flora', 'relevan', 'masifnya', 'memilah', 'kehancuran', 'kematian', 'gelondongan', 'legal', 'kerusakan']","['pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora', 'pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora', 'pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora']"
118,19,118_pusat_pulihkan_pasca_bangkit,"['pusat', 'pulihkan', 'pasca', 'bangkit', 'dukungan', 'pemerintah', 'infrastruktur', 'penuh', 'darurat', 'bawah']","['pemerintah pusat di bawah arahan presiden prabowo siap memberi dukungan penuh pembangunan jalur darurat prabowo pulihkan infrastruktur agar bangsa bangkit pasca bencana', 'pemerintah pusat memberi dukungan penuh sesuai arahan presiden prabowo prabowo pulihkan infrastruktur agar daerah terdampak bangkit pasca bencana', 'pemerintah pusat di bawah arahan presiden prabowo prabowo pulihkan infrastruktur demi bangkit pasca bencana']"
119,18,119_menangkap_pengadilan_mengadilinya_membawanya,"['menangkap', 'pengadilan', 'mengadilinya', 'membawanya', 'netanyahu', 'operasi', 'mengapa', 'terpilih', 'nicols', 'israel']","['jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional']"
120,18,120_cair_semuatanganibencana_provinsi_rp,"['cair', 'semuatanganibencana', 'provinsi', 'rp', 'bantuan', 'sudah', 'miliar', 'kota', 'kabupaten', 'dapat']","['bantuan presiden sudah cair provinsi dapat rp m kabupaten kota rp miliar semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten kota dapat m semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten dapat m semuatanganibencana']"
121,18,121_ilegalmelihat_flora_relevan_masifnya,"['ilegalmelihat', 'flora', 'relevan', 'masifnya', 'memilah', 'kehancuran', 'kematian', 'gelondongan', 'legal', 'kerusakan']","['pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora', 'pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora', 'pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora']"
122,17,122_video_ngoceh_dlm_suatu,"['video', 'ngoceh', 'dlm', 'suatu', 'nonton', 'dr', 'masalah', 'rongrongan', 'penyampai', 'pembuat']","['nkri ada dlm rongrongan bkn cuma pki nmn rongrongan dr bekas penjajah nkri australia mengapa bin amp bais jg kemenlu diam apalagi yg kerjanya cuma bikin uu menyengsarakan rakyat sadarkah pa lihat video kucing mujair tiktok', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini']"
123,17,123_program_mbg_dakwah_pedalaman,"['program', 'mbg', 'dakwah', 'pedalaman', 'junior', 'diluncurkan', 'proyek', 'anakanak', 'bupati', 'sehatbersama']","['program cek kesehatan gratis ini merupakan salah satu program quick win presiden prabowo subianto yang menyasar juta masyarakat sehatbersama kesehatanuntuksemua indonesiapeduli pemeriksaangratis', 'program cek kesehatan gratis ini merupakan salah satu program quick win presiden prabowo subianto yang menyasar juta masyarakat sehatbersama kesehatanuntuksemua indonesiapeduli pemeriksaangratis', 'bupati adalah conductor dan arranger program mbg di daerah lumajang selama ini kepala daerah seolaholah hanya menjadi penonton dalam pelaksanaan program makan bergizi gratis mbg namun setelah keputusan presiden keppres nomor tahun tentang tim koordinas antar']"
124,17,124_purn_tni_hor_jenderal,"['purn', 'tni', 'hor', 'jenderal', 'lettu', 'letjen', 'menkopolkam', 'djamari', 'chaniago', 'sjamsoeddin']","['jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan']"
125,17,125_terisolasi_meriah_zonauang_takengon,"['terisolasi', 'meriah', 'zonauang', 'takengon', 'bener', 'capek', 'amp', 'riba', 'nikmal', 'donasi']","['mantap daerahdaerah yang sempet terisolasi kayak takengon amp bener meriah itu udah mulai dibuka aksesnya lho presiden prabowo apresiasi banget kerja keras petugas di lapangan yang udah matimatian buka jalan salut aceh tamiang juga udah nyambung zonauang', 'presiden prabowo tinjau takengon amp bener meriah yang sempat terisolasi kerennya upaya pembukaan akses jalan terus digenjot maksimal petugas jembatan di bener meriah udah berfungsi jalur ke aceh tamiang pun kini sudah tembus jadi bantuan bisa zonauang', 'nggak cuma itu akses jalan ke daerah terisolasi kayak takengon amp bener meriah juga lagi digeber biar cepet kebuka lagi presiden prabowo bahkan ngecek sendiri proses pembukaan akses ini biar warga di sana nggak makin terisolasi jalan ke aceh zonauang']"
126,17,126_republik_subianto_indonesia_bekasi,"['republik', 'subianto', 'indonesia', 'bekasi', 'putih', 'merah', 'normal', 'idola', 'kejaksaan', 'bogor']","['presiden republik indonesia prabowo subianto menggelar pertemuan dengan sejumlah menteri kabinet merah putih di kediaman pribadinya di hambalang jawa barat minggu', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia']"
127,17,127_more_cosplay_cc_thank,"['more', 'cosplay', 'cc', 'thank', 'amiin', 'you', 'nah', 'abs', 'itu', '']","['cc', 'thank you', 'more cosplay']"
128,16,128_fadli_zon_komunis_bahaya,"['fadli', 'zon', 'komunis', 'bahaya', 'sebut', 'jawab', 'partai', 'minta', 'china', 'kemenlu']","['fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china', 'fadli zon minta kemenlu jawab amerika yang sebut indonesia dalam bahaya partai komunis china']"
129,16,129_china_jepang_ketegangan_taiwan,"['china', 'jepang', 'ketegangan', 'taiwan', 'memicu', 'pbb', 'luhut', 'isuglobal', 'beijing', 'indonesiaupdate']","['sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan jepang china terutama setelah pernyataan pm jepang sanae takaichi mengenai isu taiwan yang memicu reaksi keras dari pihak china', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate']"
130,16,130_diarak_memindahkan_provokatif_van,"['diarak', 'memindahkan', 'provokatif', 'van', 'menginjakinjak', 'unjuk', 'york', 'biadab', 'jalanan', 'new']","['biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van']"
131,16,131_papua_enam_bergerakuntukpapua_diluncurkan,"['papua', 'enam', 'bergerakuntukpapua', 'diluncurkan', 'taiwan', 'polugri', 'paniai', 'papuabarat', 'smasmk', 'paud']","['program mbg presiden prabowo harus sampai ke papua t komisi xiii dpr ri benar prioritaskan siswa tksma di enam provinsi papua kurangi stunting bangun generasi emas dukung terus', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua']"
132,16,132_air_pln_dilaporkan_tower,"['air', 'pln', 'dilaporkan', 'tower', 'kekurangan', 'brandan', 'kekurangankekurangan', 'emergency', 'penyelesaian', 'memasuki']","['penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang', 'penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang', 'penyelesaian dua emergency tower pangkalan brandan langsa memasuki tahap akhir pln mengerahkan seluruh petugas untuk memulihkan sistem kelistrikan aceh selain memantau progres pemulihan listrik direktur utama pln bersama presiden ri mengunjungi posko bencana aceh tamiang']"
133,16,133_konsesi_gajah_lahan_konservasi,"['konsesi', 'gajah', 'lahan', 'konservasi', 'seluas', 'tusam', 'miliknya', 'hutani', 'berasal', 'menyerahkan']","['presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah']"
134,15,134_diplomasi_forum_domestik_logistik,"['diplomasi', 'forum', 'domestik', 'logistik', 'kemlu', 'koperasi', 'memadai', 'kemenlu', 'amp', 'uea']","['sekretaris utama bnn ri tantan sulistyana menghadiri rapat koordinasi forum sekretaris kementerianlembaga kl yang diselenggarakan oleh kementerian luar negeri kemenlu republik indonesia pada rabu pertemuan yang digelar di aula kantin diplomasi kemenlu jakarta', 'pernyataan resmi pemerintah indonesia seperti dari menlu dan bnpb menekankan kemampuan domestik cukup untuk tangani bencana banjir dan longsor di sumatra dengan stok logistik memadai dan tanpa kebutuhan bantuan asing namun laporan lapangan dari bnpb sendiri korban', 'alasan pemerintah indonesia membatasi bantuan asing untuk korban bencana di sumatra banjir amp longsor di aceh sumut sumbar berdasarkan pernyataan menhan amp menlu kemampuan domestik cukup stok logistik amp obat memadai distribusi via daratlautudara lancar amp keyakinan bisa']"
135,15,135_games_sea_atlet_menpora,"['games', 'sea', 'atlet', 'menpora', 'medali', 'bonus', 'erick', 'emas', 'miliar', 'thailand']","['menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames', 'bonus rp miliar untuk atlet sea games disebut menpora erick thohir sebagai bukti nyata komitmen presiden prabowo mendukung olahraga indonesia berita menpora erickthohir seagames', 'prestasi gemilang sea games atlet indonesia dapat bonus fantastis presiden prabowo turut menyampaikan rasa bangga dan salam kepada seluruh atlet sea games']"
136,15,136_perkara_metro_polda_jaya,"['perkara', 'metro', 'polda', 'jaya', 'ijazah', 'khusus', 'joko', 'widodo', 'gelar', 'palsu']","['sudah berlangsung selama jam gelar perkara khusus kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar polda metro jaya atas permintaan roy suryo cs senin fae', 'kuasa hukum roy suryo cs menegaskan akan menyoroti sejumlah aspek dalam gelar perkara khusus terkait kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar di polda metro jaya senin baca di sini ta roysuryo ijazah jokowi', 'polda metro jaya menjadwalkan gelar perkara khusus terkait kasus tudingan ijazah palsu presiden ke ri joko widodo pada senin desember pihak joko widodo menyatakan siap menghadiri gelar perkara khusus tersebut sesuai undangan dari polda metro jaya kuasa hukum']"
137,15,137_donald_trump_thailand_ukraina,"['donald', 'trump', 'thailand', 'ukraina', 'kemboja', 'syarikat', 'konflik', 'perang', 'dakwaan', 'bangkok']","['presiden trump tegaskan penanganan konflik ukraina butuh keseriusan ekstrem setiap langkah yang mainmain berpotensi memicu perang dunia ketiga baca detail peringatan trump narayapost trump ukraina perangdunia geopolitik', 'phnompenh kemboja menutup semua lintasan sempadannya dengan thailand semalam selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata sudah dipersetujui', 'konflik thailandkemboja kemboja menutup semua pintu lintasan sempadannya dengan thailand selepas bangkok menafikan dakwaan presiden amerika syarikat as donald trump bahawa satu gencatan senjata telah dipersetujui buletintv sempadanditutup kembojathailand']"
138,15,138_punya_gini_ditaruh_dilawanresiko,"['punya', 'gini', 'ditaruh', 'dilawanresiko', 'play', 'naruta', 'kapori', 'silit', 'meong', 'cuma']","['punya presiden yang luar biasa kayak gini', 'hampir punya presiden kayak gini', 'punya presiden gini banget']"
139,15,139_tertukar_sapa_tarakarta_pemberontakan,"['tertukar', 'sapa', 'tarakarta', 'pemberontakan', 'ywdah', 'snow', 'yang', 'tersandera', 'please', 'siapa']","['betul presiden yang tertukar', 'presiden yg tertukar', 'presiden yg tertukar']"
140,15,140_politik_tertinggi_polri_sipil,"['politik', 'tertinggi', 'polri', 'sipil', 'skarang', 'kepentingan', 'partai', 'ditambah', 'masing', 'mpr']","['kan selama ini biang keroknya cuma partai politik bagaimana bisa partai politik mengawasi partainya sendiri sedang negara ini tidak punya presiden sama sekali presiden cuma pajangan atau boneka ketua partai politik', 'politik kita ini sangat gampang brubah justru presiden ini tetap harus sebagai wasit saja kebiasaan orang asia kalo punya kekuasana di posisi tertinggi malah jadi diktator mkanya posisi tertinggi hanya seremonial saja perdana menteri sebagai eksekutif diawasi presiden', 'sudah terlanjur dari sejak lama tidak hanya saat skarang skarang ini dari dulu semua berawal dari kepentingan masing masing partai politik sehingga dpr mk mpr polri tni presiden kepala daerah bumn ditambah lagi masyarakat yang sok pinter sehingga semuanya amburadul']"
141,14,141_kuripan_polsek_bhabinkamtibmas_monitoring,"['kuripan', 'polsek', 'bhabinkamtibmas', 'monitoring', 'tanaman', 'albarokah', 'tani', 'aipda', 'briptu', 'hidayat']","['dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan']"
