Topic,Count,Name,Representation,Representative_Docs
100,26,100_beradab_nicolas_mengecam_keluarkan,"['beradab', 'nicolas', 'mengecam', 'keluarkan', 'sebagian', 'maduro', 'bangsa', 'besar', 'menculik', 'pemimpin']","['sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia']"
101,26,101_emanglah_menghabisi_radarada_politisi,"['emanglah', 'menghabisi', 'radarada', 'politisi', 'koruptor', 'bukannya', 'nunggu', 'tempat', 'ngapain', 'seharusnya']","['bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua']"
102,25,102_emanglah_menghabisi_radarada_politisi,"['emanglah', 'menghabisi', 'radarada', 'politisi', 'koruptor', 'bukannya', 'nunggu', 'tempat', 'ngapain', 'seharusnya']","['bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua', 'bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor ngapain nunggu jadi presiden politisi emanglah radarada semua']"
103,25,103_wn_brutal_terancam_area,"['wn', 'brutal', 'terancam', 'area', 'bersenjata', 'tambang', 'aksi', 'emas', 'serang', 'kedaulatan']","['kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas']"
104,24,104_rusia_putin_vladimir_ukraina,"['rusia', 'putin', 'vladimir', 'ukraina', 'bertemu', 'moskow', 'seskab', 'perang', 'sisi', 'btw']","['presiden prabowo hari ini bertemu dengan presiden putin di rusia btw kok hanya menlu dan seskab aja ya yang mendampingi dari sisi rusia rame banget padahal', 'presiden prabowo hari ini bertemu dengan presiden putin di rusia btw kok hanya menlu dan seskab aja ya yang mendampingi dari sisi rusia rame banget padahal', 'presiden prabowo hari ini bertemu dengan presiden putin di rusia btw kok hanya menlu dan seskab aja ya yang mendampingi dari sisi rusia rame banget padahal']"
105,24,105_rebut_ayo_bersatu_kedaulatan,"['rebut', 'ayo', 'bersatu', 'kedaulatan', 'rakyat', 'kembali', 'jejakdigital', 'arsip', 'nasional', '']","['ayo bersatu rebut kembali kedaulatan rakyat', 'ayo bersatu rebut kembali kedaulatan rakyat', 'ayo bersatu rebut kembali kedaulatan rakyat']"
106,24,106_baik_baru_lebih_tahun,"['baik', 'baru', 'lebih', 'tahun', 'melangkah', 'menyala', 'maju', 'semakin', 'semangat', 'semoga']","['selamat tahun baru semoga di tahun yang baru ini kita dapat melangkah lebih baik dengan semangat yang terus menyala demi indonesia yang semakin maju dan lebih baik', 'selamat tahun baru semoga di tahun yang baru ini kita dapat melangkah lebih baik dengan semangat yang terus menyala demi indonesia yang semakin maju dan lebih baik', 'selamat tahun baru semoga di tahun yang baru ini kita dapat melangkah lebih baik dengan semangat yang terus menyala demi indonesia yang semakin maju dan lebih baik']"
107,24,107_data_terima_terdapat_kesalahan,"['data', 'terima', 'terdapat', 'kesalahan', 'bapak', 'baikbaik', 'pembantu', 'tag', 'informasi', 'syariah']","['pak presiden mohon maaf saya tag bapak informasi atau data yang bapak terima dari pembantu bapak terdapat kesalahan kondisi aceh saat ini tidak baikbaik saja terima kasih', 'pak presiden mohon maaf saya tag bapak informasi atau data yang bapak terima dari pembantu bapak terdapat kesalahan kondisi aceh saat ini tidak baikbaik saja terima kasih', 'pak presiden mohon maaf saya tag bapak informasi atau data yang bapak terima dari pembantu bapak terdapat kesalahan kondisi aceh saat ini tidak baikbaik saja terima kasih']"
108,22,108_breaking_advokasi_menempuh_ap,"['breaking', 'advokasi', 'menempuh', 'ap', 'news', 'pimpinan', 'lbh', 'menetapkan', 'jalur', 'menyatakan']","['breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah', 'breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah', 'breaking news lembaga bantuan hukum advokasi publik lbh ap pimpinan pusat menyatakan siap menempuh jalur hukum jika presiden ri prabowo subianto tidak segera menetapkan status bencana nasional atas peristiwa banjir bandang dan tanah longsor di wilayah']"
109,22,109_bwat_babu_tuan_kirim,"['bwat', 'babu', 'tuan', 'kirim', 'beres', 'punya', 'kuasa', 'perintahkan', 'alat', 'tongkat']","['tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana', 'tuan presiden memang gak punya tongkat tapi kan punya kuasa bwat perintahkan semua babu nya bwat segera kirim ratusan alat berat bwat beres pasca bencana']"
110,22,110_pembenci_mohon_maaf_bagi,"['pembenci', 'mohon', 'maaf', 'bagi', 'para', 'presiden', '', '', '', '']","['mohon maaf bagi para pembenci presiden', 'mohon maaf bagi para pembenci presiden', 'mohon maaf bagi para pembenci presiden']"
111,21,111_lu_dikritik_bayangin_seperti,"['lu', 'dikritik', 'bayangin', 'seperti', 'akan', 'apa', 'seorang', 'lakukan', 'terus', 'menlu']","['bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan', 'bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan', 'bayangin lu seorang menlu terus dikritik seperti ini apa yang akan lu lakukan']"
112,21,112_kenyataan_kenyataannya_tanzania_sosmed,"['kenyataan', 'kenyataannya', 'tanzania', 'sosmed', 'uganda', 'kenyal', 'masih', 'klo', 'bisa', 'kenyang']","['sebagai pendukung beliau dlu gw berharap blio bisa menjadi presiden namun negara ini sdh dikuasai oleh wowo dan anteknya jdi kesempatan org baik ini terjegal seandainya ada revolusi dari rakyat harapan gw bisa jd kenyataan', 'bu zmn beliau presiden tiap pagi kami sekeluarga sarapan nasi goreng nasinya sisa kemarin rasanya kenyal gimana gitu sayang klo dibuang kata ibu saya maklum ga ada kulkas atau mac jigger tapi ibu saya luar biasa nasi kenyal dg aroma khas itu sgt nikmat dg kerupuk tq pak harto', 'gibi nih punya presiden gak bisa main hape kudet sama teknologi sosmed aja harus ajudan yang pegang berita sosmed kudu sama si teddy yang kasih tau wawlahi gw tiap kali buka instagram kenyataannya gak kayak fotofoto media presiden capek gw ngelaknat pemerintah melulu']"
113,20,113_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
114,20,114_layaknya_inkompetensi_dino_betapa,"['layaknya', 'inkompetensi', 'dino', 'betapa', 'kompeten', 'ham', 'sedang', 'menjawab', 'anda', 'malah']","['pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham']"
115,20,115_papua_diluncurkan_mbg_yan,"['papua', 'diluncurkan', 'mbg', 'yan', 'enam', 'xiii', 'bergerakuntukpapua', 'mandenas', 'paud', 'pedalaman']","['program mbg yang diluncurkan bapak presiden harus menjangkau anakanak di pedalaman yan p mandenas anggota komisi xiii dpr rikebijakan gizi adalah investasi jangka panjang papua bukan pinggiran papua adalah pusat harapan', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua']"
116,19,116_beradab_nicolas_mengecam_keluarkan,"['beradab', 'nicolas', 'mengecam', 'keluarkan', 'sebagian', 'maduro', 'bangsa', 'besar', 'menculik', 'pemimpin']","['sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia', 'sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia']"
117,18,117_pasca_pulihkan_bangkit_infrastruktur,"['pasca', 'pulihkan', 'bangkit', 'infrastruktur', 'akses', 'bencana', 'kunci', 'bergerak', 'masyarakat', 'demi']","['ketika akses terbuka harapan ikut menyala prabowo pulihkan infrastruktur agar ekonomi warga kembali bergerak dan bangkit pasca bencana', 'prabowo pulihkan infrastruktur di banyak titik terdampak bencana karena akses jalan adalah kunci masyarakat bangkit pasca bencana', 'prabowo pulihkan infrastruktur lewat percepatan akses darurat agar masyarakat bangkit pasca bencana']"
118,18,118_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
119,18,119_geopolitik_catatan_petani_petanigodigital,"['geopolitik', 'catatan', 'petani', 'petanigodigital', 'sdmpetaniunggul', 'avic', 'asean', 'finlandia', 'asia', 'damai']","['catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
120,18,120_purn_tni_hor_jenderal,"['purn', 'tni', 'hor', 'jenderal', 'letjen', 'lettu', 'menkopolkam', 'djamari', 'chaniago', 'sjamsoeddin']","['jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan', 'jabatan penting negara saat ini presiden ri jenderal tni hor purn prabowo seskab letkol tni teddy menkopolkam letjen tni purn djamari chaniago menhan jenderal tni hor purn sjafrie sjamsoeddin menlu lettu tni soegiono menko bidang infrastruktur dan pembangunan']"
121,18,121_menawarkan_dihubungi_disampaikannya_mengaku,"['menawarkan', 'dihubungi', 'disampaikannya', 'mengaku', 'sumatera', 'paripurna', 'sidang', 'istana', 'bandang', 'barat']","['presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara', 'presiden prabowo subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat pernyataan itu disampaikannya dalam sidang kabinet paripurna di istana negara']"
122,17,122_more_cosplay_cc_thank,"['more', 'cosplay', 'cc', 'thank', 'amiin', 'you', 'nah', 'abs', 'itu', '']","['cc', 'thank you', 'more cosplay']"
123,17,123_layaknya_inkompetensi_dino_betapa,"['layaknya', 'inkompetensi', 'dino', 'betapa', 'kompeten', 'ham', 'sedang', 'menjawab', 'anda', 'malah']","['pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham']"
124,17,124_cair_semuatanganibencana_provinsi_rp,"['cair', 'semuatanganibencana', 'provinsi', 'rp', 'bantuan', 'sudah', 'miliar', 'kota', 'kabupaten', 'dapat']","['bantuan presiden sudah cair provinsi dapat rp m kabupaten kota rp miliar semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten kota dapat m semuatanganibencana', 'bantuan presiden sudah cair provinsi dapat m kabupaten dapat m semuatanganibencana']"
125,17,125_menangkap_pengadilan_membawanya_mengadilinya,"['menangkap', 'pengadilan', 'membawanya', 'mengadilinya', 'netanyahu', 'operasi', 'mengapa', 'terpilih', 'nicols', 'israel']","['jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional', 'jika as dapat melakukan operasi di venezuela untuk menangkap nicols maduro seorang presiden terpilih amp mengadilinya di pengadilan amerika lalu mengapa tidak mungkin untuk menangkap netanyahu dari israel dan membawanya ke pengadilan internasional']"
126,17,126_pusat_dukungan_pulihkan_pasca,"['pusat', 'dukungan', 'pulihkan', 'pasca', 'bangkit', 'pemerintah', 'penuh', 'infrastruktur', 'darurat', 'membuka']","['pemerintah pusat di bawah arahan presiden prabowo prabowo pulihkan infrastruktur demi bangkit pasca bencana', 'pemerintah pusat di bawah arahan presiden prabowo siap memberi dukungan penuh pembangunan jalur darurat prabowo pulihkan infrastruktur agar bangsa bangkit pasca bencana', 'pemerintah pusat memberi dukungan penuh sesuai arahan presiden prabowo prabowo pulihkan infrastruktur agar daerah terdampak bangkit pasca bencana']"
127,17,127_diplomat_diplomatik_seorg_kemenlu,"['diplomat', 'diplomatik', 'seorg', 'kemenlu', 'hubungan', 'bersaudara', 'corong', 'dibunbun', 'influence', 'jadiya']","['diplomat tuh corong pemrenta kak apalagi kan menlu nya bkn diplomat karir tp org kepercayaan onoh jadiya ga bisa diarepin pun', 'jokowi yg ktnya gk pinter aja ttp menempatkan seorg diplomat sbg menlu krn dia tau pentingnya pengetahuan diplomatik seorg menlu prabowo malah nunjuk seorg disertir tentara yg tahunan wara wiri jd pengawal dia bawain handuk kecil basah utk menyeka mukanya utk jd menlu', 'diplomat kosaku kuroda ini influence terbesar memutuskan untuk mau menjadi diplomat ambil s ilmu politik belajar dan cari cara buat bisa lolos cpns kemenlu tapi gagal biasalah karena brokenheart dan losing muse and motivation to reach that dream again']"
128,17,128_palestina_gaza_kabinetmerahputih_perdamaian,"['palestina', 'gaza', 'kabinetmerahputih', 'perdamaian', 'kemlu', 'israel', 'solidaritas', 'anismatta', 'turki', 'inidiplomasi']","['di tingkat regional dan global kami berdiskusi tentang perkembangan di palestina serta langkah bersama proses rekonstruksi dan pengiriman bantuan kemanusiaan ke gaza siprus manamadialogue inidiplomasi anismatta kemlu kemenlu palestina cepa kabinetmerahputih', 'dari narasi awal konflik palestina vs israel menjadi isu islam melawan zionisme israel dan saat ini narasi mendukung kemerdekaan palestina telah menjadi isu kemanusiaan melawan antikemanusiaan palestina inidiplomasi kemlu kemenlu kabinetmerahputih uinalaudinmakassar', 'menteri luar negeri menlu sugiono menyampaikan bahwa indonesia terus melakukan koordinasi dengan negaranegara di sekitar palestina khususnya yordania terkait dengan rencana pengiriman pasukan perdamaian ke gaza palestina kita akan terus melakukan koordinasi dengan']"
129,17,129_chef_hello_sesi_toilet,"['chef', 'hello', 'sesi', 'toilet', 'zonauang', 'pengungsi', 'air', 'bersih', 'portabel', 'memerintahkan']","['presiden prabowo subianto memerintahkan jajaran menterinya untuk memastikan kebutuhan seluruh pengungsi bencana banjir bandang dan longsor di sumatera terpenuhi terutama untuk air bersih dan toilet portabel', 'presiden prabowo tinjau korban terdampak bencana banjir di posko pengungsian man langkat hello chef sesi zonauang', 'presiden prabowo tinjau kondisi pengungsi banjir di man langkat hello chef sesi zonauang']"
130,16,130_konsesi_gajah_lahan_konservasi,"['konsesi', 'gajah', 'lahan', 'konservasi', 'seluas', 'tusam', 'miliknya', 'hutani', 'berasal', 'menyerahkan']","['presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah', 'presiden prabowo subianto menyerahkan konsesi lahan seluas hektar di aceh untuk program konservasi gajah lahan itu berasal dari konsesi miliknya melalui pt tusam hutani lestari baca di prabowosubianto aceh gajah']"
131,16,131_layaknya_inkompetensi_dino_betapa,"['layaknya', 'inkompetensi', 'dino', 'betapa', 'kompeten', 'ham', 'sedang', 'menjawab', 'anda', 'malah']","['pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham', 'pak dino sedang mengkritik inkompetensi menlu terus anda malah menjawab dengan menunjukkan betapa tidak kompeten dan layaknya seorang menteri ham']"
132,16,132_diarak_memindahkan_provokatif_van,"['diarak', 'memindahkan', 'provokatif', 'van', 'menginjakinjak', 'unjuk', 'york', 'biadab', 'jalanan', 'new']","['biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van', 'biadab menginjakinjak harga diri pemimpin suatu negara presiden venezuela diarak di jalan raya as dalam sebuah unjuk kekuatan yang provokatif pasukan amerika serikat yang bersenjata lengkap terlihat memindahkan nicols maduro melalui jalanan new york dengan pintu van']"
133,15,133_foto_louvre_museum_namtan,"['foto', 'louvre', 'museum', 'namtan', 'penelitian', 'becak', 'forensik', 'sumatera', 'bahan', 'dikutip']","['ribuan pengunjung kecewa usai museum louvre paris perancis tutup pada senin penutupan museum louvre ini imbas aksi mogok kerja para pegawainya dikutip dari afp senin mereka menuntut penambahan staf louvre paris', 'namanya jg presiden npd dateng ke lokasi foto foto ngomong ngalur ngidul abis itu pulang yg penting udh ada dokumentasi', 'sepertinya udah menjalar ke yang lain model begini modal foto doang kerja abis foto tidur lagi atau ngeluyur']"
134,15,134_wn_brutal_terancam_area,"['wn', 'brutal', 'terancam', 'area', 'bersenjata', 'tambang', 'aksi', 'emas', 'serang', 'kedaulatan']","['kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas', 'kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas']"
135,15,135_pengen_ngang_ngong_international,"['pengen', 'ngang', 'ngong', 'international', 'pekerjaan', 'ketidakbecusan', 'intelijen', 'dibaliknya', 'dikonsultasikan', 'didepan']","['ya mulane ngerti ws tua ko ya ngoyo temen pengen dadi presiden', 'presiden yg sekarang umurnya udah sangat jauh dari masa produktif apa yg bisa diharapkan diwawancara aja ngang ngong ngang ngong', 'aceh diam menghanyutkan didepan presiden dan para pejabat tinggi negara seakan mengikuti semua arahan namun dibaliknya diam minta bantuan international bravo aceh makin go international ketidakbecusan pemerintah dalam menangani bencana ini']"
136,15,136_perkara_metro_polda_jaya,"['perkara', 'metro', 'polda', 'jaya', 'ijazah', 'khusus', 'joko', 'widodo', 'gelar', 'palsu']","['sudah berlangsung selama jam gelar perkara khusus kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar polda metro jaya atas permintaan roy suryo cs senin fae', 'kuasa hukum roy suryo cs menegaskan akan menyoroti sejumlah aspek dalam gelar perkara khusus terkait kasus dugaan ijazah palsu presiden ke ri joko widodo yang digelar di polda metro jaya senin baca di sini ta roysuryo ijazah jokowi', 'polda metro jaya menjadwalkan gelar perkara khusus terkait kasus tudingan ijazah palsu presiden ke ri joko widodo pada senin desember pihak joko widodo menyatakan siap menghadiri gelar perkara khusus tersebut sesuai undangan dari polda metro jaya kuasa hukum']"
137,14,137_punya_gini_dilawanresiko_meong,"['punya', 'gini', 'dilawanresiko', 'meong', 'naruta', 'kapori', 'ditaruh', 'silit', 'play', 'pemikirannya']","['punya presiden yang luar biasa kayak gini', 'hampir punya presiden kayak gini', 'punya presiden gini banget']"
138,14,138_video_ngoceh_dlm_suatu,"['video', 'ngoceh', 'dlm', 'suatu', 'dr', 'masalah', 'dihapus', 'pmbuat', 'pjbat', 'rongrongan']","['nkri ada dlm rongrongan bkn cuma pki nmn rongrongan dr bekas penjajah nkri australia mengapa bin amp bais jg kemenlu diam apalagi yg kerjanya cuma bikin uu menyengsarakan rakyat sadarkah pa lihat video kucing mujair tiktok', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini', 'terlihat dlm video ini dia berperan sbg seorang pejabat yg punya kompetensi menilai suatu masalah dlm tata kelola pemerintahan pdhal tupoksinya adalah sbg penyampai pesan dr presiden kpd rakyat bukan pjbat pmbuat analisis atas suatu kebijakan atau pembuat opini']"
139,14,139_china_jepang_ketegangan_taiwan,"['china', 'jepang', 'ketegangan', 'taiwan', 'memicu', 'pbb', 'luhut', 'asiatimur', 'indonesiaupdate', 'beijing']","['sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan jepang china terutama setelah pernyataan pm jepang sanae takaichi mengenai isu taiwan yang memicu reaksi keras dari pihak china', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate']"
140,14,140_republik_subianto_indonesia_bekasi,"['republik', 'subianto', 'indonesia', 'bekasi', 'putih', 'idola', 'normal', 'merah', 'bogor', 'persen']","['presiden republik indonesia prabowo subianto menggelar pertemuan dengan sejumlah menteri kabinet merah putih di kediaman pribadinya di hambalang jawa barat minggu', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia', 'presiden republik indonesia prabowo subianto menargetkan pemulihan aliran listrik dapat kembali normal persen secepatnya di seluruh wilayah terdampak bencana banjir bandang di sumatera presiden prabowosubianto listrik aceh idola smg indonesia']"
141,14,141_senshuurakunya_ahlinya_tabungan_tanggal,"['senshuurakunya', 'ahlinya', 'tabungan', 'tanggal', 'klo', 'pasokan', 'tenaga', 'titik', 'hari', 'jembatan']","['hingga hari ini senin prajurit tni bersama kemenpu terlah berhasil memulihkan titik jembatan dari titik jembatan yang rusak di aceh bila tak mampu turun tangan jangan pula menisbikan kerjakerja petugas di bawah buat isu seolah negara tak hadir padahal mereka', 'sayangnya gue nggak mau nonton di hari kerja satusatunya jadwal yang pas cuman hari senshuurakunya di tanggal des sedangkan di tanggal tersebut ada acara pribadi yang sangat penting dan nggak bisa ditinggal tapi gue apply senshuurakunya rkj semoga menang', 'asnnya atau semacam tenaga ahlinya klo tenaga ahlinya sekitar jtan malah tp ya emng kadang ada perdin tergantung di taro direktorat mana tp klo asn kurang tau tp sekelas kementerian pusat kayanya lebih besar sih dan skrng ta klo di kemenlu klo ga salah lewat os']"
142,14,142_games_sea_atlet_menpora,"['games', 'sea', 'atlet', 'menpora', 'medali', 'bonus', 'erick', 'emas', 'miliar', 'thailand']","['menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames', 'bonus rp miliar untuk atlet sea games disebut menpora erick thohir sebagai bukti nyata komitmen presiden prabowo mendukung olahraga indonesia berita menpora erickthohir seagames', 'prestasi gemilang sea games atlet indonesia dapat bonus fantastis presiden prabowo turut menyampaikan rasa bangga dan salam kepada seluruh atlet sea games']"
